REGIAO;UF;MUNICIPIO;PRODUTO;DATA_COLETA;VALOR_VENDA;BANDEIRA
NE;MA;SAO LUIS;GASOLINA;24/11/2025;5,56;BRANCA
NE;MA;SAO LUIS;GASOLINA;24/11/2025;5,48;BRANCA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,39;VIBRA
CO;MT;CUIABA;ETANOL;24/11/2025;4,49;VIBRA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,27;BRANCA
CO;MT;CUIABA;ETANOL;24/11/2025;4,47;BRANCA
CO;MT;CUIABA;ETANOL;24/11/2025;4,30;BRANCA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,17;BRANCA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,27;BRANCA
CO;MT;CUIABA;ETANOL;24/11/2025;4,47;BRANCA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,29;VIBRA
CO;MT;CUIABA;ETANOL;24/11/2025;4,49;VIBRA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,29;RAIZEN
CO;MT;CUIABA;ETANOL;24/11/2025;4,49;RAIZEN
CO;MT;CUIABA;GASOLINA;24/11/2025;6,29;RAIZEN
CO;MT;CUIABA;ETANOL;24/11/2025;4,29;RAIZEN
CO;MT;CUIABA;GASOLINA;24/11/2025;6,27;VIBRA
CO;MT;CUIABA;ETANOL;24/11/2025;4,47;VIBRA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,27;VIBRA
CO;MT;CUIABA;ETANOL;24/11/2025;4,47;VIBRA
CO;MT;CUIABA;GASOLINA;24/11/2025;6,29;VIBRA
CO;MT;CUIABA;ETANOL;24/11/2025;4,49;VIBRA
N;PA;BELEM;GASOLINA;24/11/2025;6,39;IPIRANGA
N;PA;BELEM;GASOLINA;24/11/2025;5,96;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;6,39;IPIRANGA
N;PA;BELEM;GASOLINA;24/11/2025;5,99;IPIRANGA
N;PA;BELEM;GASOLINA;24/11/2025;5,96;BRANCA
N;PA;BELEM;ETANOL;24/11/2025;4,52;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;6,39;SABBÁ
N;PA;BELEM;ETANOL;24/11/2025;4,99;SABBÁ
N;PA;BELEM;GASOLINA;24/11/2025;6,29;IPIRANGA
N;PA;BELEM;GASOLINA;24/11/2025;6,49;VIBRA
N;PA;BELEM;ETANOL;24/11/2025;4,99;VIBRA
N;PA;BELEM;GASOLINA;24/11/2025;5,98;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;6,39;VIBRA
N;PA;BELEM;GASOLINA;24/11/2025;5,96;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;5,96;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;6,37;SABBÁ
N;PA;BELEM;ETANOL;24/11/2025;4,79;SABBÁ
N;PA;BELEM;GASOLINA;24/11/2025;6,39;IPIRANGA
N;PA;BELEM;GASOLINA;24/11/2025;6,34;BRANCA
N;PA;BELEM;ETANOL;24/11/2025;4,57;BRANCA
N;PA;BELEM;GASOLINA;24/11/2025;6,37;VIBRA
N;PA;BELEM;GASOLINA;24/11/2025;6,29;SABBÁ
N;PA;BELEM;ETANOL;24/11/2025;4,99;SABBÁ
N;PA;BELEM;GASOLINA;24/11/2025;6,19;VIBRA
N;PA;BELEM;GASOLINA;24/11/2025;5,96;BRANCA
N;PA;BELEM;ETANOL;24/11/2025;4,52;BRANCA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,97;SETTA DISTRIBUIDORA
NE;PE;RECIFE;ETANOL;24/11/2025;3,97;SETTA DISTRIBUIDORA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,89;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,97;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,97;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,99;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,95;RAIZEN
NE;PE;RECIFE;ETANOL;24/11/2025;3,87;RAIZEN
NE;PE;RECIFE;GASOLINA;24/11/2025;5,97;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,97;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,97;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,89;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;6,49;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;4,29;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,97;RAIZEN
NE;PE;RECIFE;ETANOL;24/11/2025;3,97;RAIZEN
NE;PE;RECIFE;GASOLINA;24/11/2025;5,99;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,99;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,99;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,95;DISLUB
NE;PE;RECIFE;ETANOL;24/11/2025;4,10;DISLUB
NE;PE;RECIFE;GASOLINA;24/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;4,49;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;4,29;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,65;BRANCA
NE;PE;RECIFE;ETANOL;24/11/2025;3,88;BRANCA
NE;PE;RECIFE;ETANOL;24/11/2025;3,88;IPIRANGA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,65;IPIRANGA
NE;PE;RECIFE;GASOLINA;24/11/2025;5,65;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;3,85;VIBRA
NE;PE;RECIFE;GASOLINA;24/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;24/11/2025;4,19;VIBRA
NE;PI;TERESINA;GASOLINA;24/11/2025;5,68;SABBÁ
NE;PI;TERESINA;ETANOL;24/11/2025;4,31;SABBÁ
NE;PI;TERESINA;GASOLINA;24/11/2025;5,79;VIBRA
NE;PI;TERESINA;ETANOL;24/11/2025;4,22;VIBRA
NE;PI;TERESINA;GASOLINA;24/11/2025;5,65;VIBRA
NE;PI;TERESINA;ETANOL;24/11/2025;4,39;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,79;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,19;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,87;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,27;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,79;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,05;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,84;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,49;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,59;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;5,29;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,69;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,39;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,89;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,29;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,09;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,09;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,79;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,89;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,27;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,77;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,88;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,38;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,49;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;3,99;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,69;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,78;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,28;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,04;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,39;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,27;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,09;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,79;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,29;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,39;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,29;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,99;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,19;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,89;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,29;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,78;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,38;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,19;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,87;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,47;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,75;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,28;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,14;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,94;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;7,79;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;5,19;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,95;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,87;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,37;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,49;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,29;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,19;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;BRANCA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;BRANCA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,29;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,37;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,99;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,89;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,49;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,88;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,39;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,85;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,14;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,19;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,24;RAIZEN
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,89;RAIZEN
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,89;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;VIBRA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,75;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,29;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,69;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;RJ;RIO DE JANEIRO;ETANOL;24/11/2025;4,59;IPIRANGA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,09;VIBRA
SE;RJ;RIO DE JANEIRO;GASOLINA;24/11/2025;6,09;VIBRA
NE;RN;NATAL;GASOLINA;24/11/2025;6,25;BRANCA
NE;RN;NATAL;ETANOL;24/11/2025;4,89;BRANCA
NE;RN;NATAL;GASOLINA;24/11/2025;5,75;BRANCA
NE;RN;NATAL;ETANOL;24/11/2025;3,99;BRANCA
N;RR;BOA VISTA;GASOLINA;24/11/2025;6,95;VIBRA
N;RR;BOA VISTA;ETANOL;24/11/2025;5,39;VIBRA
N;RR;BOA VISTA;GASOLINA;24/11/2025;6,95;BRANCA
N;RR;BOA VISTA;GASOLINA;24/11/2025;6,95;BRANCA
N;RR;BOA VISTA;ETANOL;24/11/2025;5,00;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,99;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,99;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,17;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,87;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,67;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,97;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,79;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,49;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,49;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,69;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,39;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,59;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,77;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,97;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,47;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,49;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,69;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,79;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,89;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,49;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,79;ALE
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;ALE
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,67;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,97;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,98;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,07;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,87;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,97;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,69;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,69;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,84;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,77;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,87;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,55;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,86;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,89;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,97;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,17;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,59;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;7,99;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;5,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,89;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,99;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,94;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,09;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,77;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,99;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,97;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,59;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,19;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,29;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,57;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,69;ALE
SE;SP;SAO PAULO;ETANOL;24/11/2025;3,89;ALE
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,09;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;7,99;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,09;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,18;VIBRA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,17;VIBRA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,39;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,18;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;5,69;BRANCA
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;BRANCA
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,59;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,84;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;7,97;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,97;RAIZEN
SE;SP;SAO PAULO;GASOLINA;24/11/2025;6,39;RAIZEN
SE;SP;SAO PAULO;ETANOL;24/11/2025;4,29;RAIZEN
